category,image_id,width,height,prompt,bbox_512,num_inference_steps,guidance_scale,seed
person,319607,1024,1024,,"[99, 511, 512, 512]",44,3.69262965878422,1827983318
person,32901,720,614,,"[0, 102, 512, 512]",33,7.666736345881738,1217393872
person,180383,1024,768,,"[329, 0, 512, 512]",10,3.517724977734583,29768455
person,278705,1024,768,,"[0, 67, 512, 512]",16,8.043318237953184,335554307
person,336053,1024,768,,"[0, 0, 512, 512]",31,9.88966672205119,1130085198
person,114884,803,528,,"[291, 16, 512, 512]",48,9.876146943522146,2002619399
person,508101,1024,768,,"[418, 199, 512, 512]",25,8.945763102970082,807025520
person,360661,1024,768,,"[146, 91, 512, 512]",12,9.21529046605526,126659316
person,426203,567,851,,"[55, 26, 512, 512]",20,7.373862226928552,544610078
person,278749,1024,683,,"[10, 39, 512, 512]",19,5.990471895371578,502803994
person,516318,1024,683,,"[445, 146, 512, 512]",11,9.309143872631983,78112099
person,467176,1023,685,,"[283, 173, 512, 512]",50,1.807577018688813,2135232880
person,33005,1023,682,,"[225, 130, 512, 512]",29,4.331183906260067,1006074700
person,475387,1024,690,,"[512, 155, 512, 512]",32,6.453450491583366,1171239504
person,393469,768,1024,,"[150, 466, 512, 512]",43,5.29956907226817,1754370252
person,57597,1024,681,,"[351, 119, 512, 512]",30,8.135720924475056,1084998680
person,426241,800,600,,"[288, 0, 512, 512]",46,2.755777541311419,1933072943
person,65798,1024,768,,"[512, 256, 512, 512]",25,1.5602814767499709,825039645
person,229659,1024,768,,"[151, 35, 512, 512]",27,2.138665665159264,914582800
person,147740,800,600,,"[0, 53, 512, 512]",11,9.665034264254464,86984129
person,426268,1024,683,,"[210, 0, 512, 512]",30,2.194970835064874,1058021795
person,434459,1023,731,,"[127, 19, 512, 512]",29,3.0348849462685425,1014848104
person,205105,1023,685,,"[100, 173, 512, 512]",39,4.393507338605968,1521018998
person,278848,768,1024,,"[0, 512, 512, 512]",28,6.610794772067163,946897390
person,74058,1024,683,,"[4, 109, 512, 512]",23,8.038865176023725,693415842
person,123213,1024,627,,"[295, 115, 512, 512]",17,1.7078400439235306,411317620
person,336209,1024,691,,"[268, 73, 512, 512]",40,9.381137078287315,1594737559
person,180560,800,533,,"[279, 21, 512, 512]",20,7.865125519139077,548344684
person,262487,1024,768,,"[44, 126, 512, 512]",10,3.888677059518759,27700026
person,491867,768,1024,,"[256, 162, 512, 512]",46,2.7039881748540786,1901078373
person,393569,1024,768,,"[501, 114, 512, 512]",33,6.363575990083298,1245682962
person,549220,768,1024,,"[252, 0, 512, 512]",12,6.352203040853406,143465762
pizza,491008,1024,683,,"[291, 171, 512, 512]",31,8.832242835730762,1145441010
pizza,402433,1024,682,,"[332, 170, 512, 512]",25,3.5813548817879983,821827540
pizza,25603,1024,768,,"[0, 256, 512, 512]",26,6.428333350464056,847200043
pizza,385029,800,600,,"[203, 88, 512, 512]",24,7.997806746281609,757855135
pizza,547854,640,640,,"[4, 128, 512, 512]",35,7.444671666432088,1340589947
pizza,513041,1024,768,,"[203, 178, 512, 512]",47,9.238421084414568,1938609420
pizza,146457,1024,768,,"[471, 174, 512, 512]",44,8.743542842645962,1786372013
pizza,189475,1024,768,,"[325, 256, 512, 512]",48,9.264138661438862,2014448640
pizza,265777,612,612,,"[25, 100, 512, 512]",19,1.2392896102083748,500051954
pizza,146489,1024,768,,"[499, 69, 512, 512]",13,4.935232001165579,168571695
pizza,520264,1024,768,,"[0, 256, 512, 512]",17,5.364498942795593,388528798
pizza,334417,1024,677,,"[240, 120, 512, 512]",42,1.5863877763309675,1701289843
pizza,369757,1024,768,,"[398, 26, 512, 512]",22,1.0506344561145364,644859804
pizza,292446,612,612,,"[90, 100, 512, 512]",48,8.475592932741314,2038980991
pizza,287347,765,1024,,"[194, 411, 512, 512]",27,9.84972019857558,906032039
pizza,476787,1024,768,,"[251, 256, 512, 512]",40,8.061488674054116,1579638338
pizza,322163,1024,768,,"[34, 256, 512, 512]",32,3.8404314098044585,1182859276
pizza,240250,612,612,,"[100, 100, 512, 512]",31,7.348003341305084,1131072087
pizza,161925,768,1024,,"[85, 253, 512, 512]",44,3.69262965878422,1827983318
pizza,289415,1023,685,,"[178, 91, 512, 512]",33,7.666736345881738,1217393872
pizza,441491,1024,768,,"[310, 228, 512, 512]",10,3.517724977734583,29768455
pizza,473237,800,533,,"[45, 21, 512, 512]",16,8.043318237953184,335554307
pizza,246436,768,1024,,"[256, 512, 512, 512]",31,9.88966672205119,1130085198
pizza,382125,1024,768,,"[143, 256, 512, 512]",48,9.876146943522146,2002619399
pizza,292024,612,612,,"[100, 100, 512, 512]",25,8.945763102970082,807025520
pizza,194746,1024,768,,"[303, 30, 512, 512]",12,9.21529046605526,126659316
pizza,140987,680,1024,,"[63, 491, 512, 512]",20,7.373862226928552,544610078
pizza,192191,768,1024,,"[84, 492, 512, 512]",19,5.990471895371578,502803994
pizza,99039,1024,768,,"[109, 256, 512, 512]",11,9.309143872631983,78112099
pizza,488166,577,1023,,"[0, 511, 512, 512]",50,1.807577018688813,2135232880
pizza,353027,1024,679,,"[73, 0, 512, 512]",29,4.331183906260067,1006074700
pizza,513283,1024,832,,"[0, 320, 512, 512]",32,6.453450491583366,1171239504
pizza,91406,1024,678,,"[62, 166, 512, 512]",43,5.29956907226817,1754370252
pizza,106266,1024,768,,"[512, 237, 512, 512]",30,8.135720924475056,1084998680
pizza,323355,768,1024,,"[37, 423, 512, 512]",46,2.755777541311419,1933072943
pizza,376093,1024,768,,"[0, 256, 512, 512]",25,1.5602814767499709,825039645
pizza,296222,1024,768,,"[367, 256, 512, 512]",27,2.138665665159264,914582800
pizza,17714,1024,768,,"[117, 256, 512, 512]",11,9.665034264254464,86984129
pizza,189752,1024,768,,"[512, 202, 512, 512]",30,2.194970835064874,1058021795
pizza,173371,612,612,,"[0, 0, 512, 512]",29,3.0348849462685425,1014848104
pizza,276285,683,1024,,"[54, 216, 512, 512]",39,4.393507338605968,1521018998
pizza,324927,768,1024,,"[92, 512, 512, 512]",28,6.610794772067163,946897390
pizza,258883,682,1024,,"[6, 319, 512, 512]",23,8.038865176023725,693415842
pizza,286553,1024,768,,"[0, 256, 512, 512]",17,1.7078400439235306,411317620
pizza,290163,819,1024,,"[266, 496, 512, 512]",40,9.381137078287315,1594737559
pizza,180101,1024,768,,"[0, 141, 512, 512]",20,7.865125519139077,548344684
pizza,435081,1024,1024,,"[512, 512, 512, 512]",10,3.888677059518759,27700026
pizza,425361,1024,785,,"[436, 273, 512, 512]",46,2.7039881748540786,1901078373
pizza,424349,1024,682,,"[295, 92, 512, 512]",33,6.363575990083298,1245682962
pizza,127394,654,1024,,"[0, 293, 512, 512]",12,6.352203040853406,143465762
potted plant,491008,1024,683,,"[0, 92, 512, 512]",31,8.832242835730762,1145441010
potted plant,565776,1024,673,,"[0, 46, 512, 512]",25,3.5813548817879983,821827540
potted plant,137246,1023,682,,"[442, 170, 512, 512]",26,6.428333350464056,847200043
potted plant,530975,1024,768,,"[410, 0, 512, 512]",24,7.997806746281609,757855135
potted plant,189475,1024,768,,"[179, 0, 512, 512]",35,7.444671666432088,1340589947
potted plant,267300,1024,768,,"[0, 0, 512, 512]",47,9.238421084414568,1938609420
potted plant,372260,683,1024,,"[171, 351, 512, 512]",44,8.743542842645962,1786372013
potted plant,331817,1024,768,,"[0, 0, 512, 512]",48,9.264138661438862,2014448640
potted plant,306733,800,533,,"[211, 21, 512, 512]",19,1.2392896102083748,500051954
potted plant,463918,1024,736,,"[0, 55, 512, 512]",13,4.935232001165579,168571695
potted plant,39477,1024,673,,"[121, 160, 512, 512]",17,5.364498942795593,388528798
potted plant,181816,1024,768,,"[49, 0, 512, 512]",42,1.5863877763309675,1701289843
potted plant,462904,1024,768,,"[368, 0, 512, 512]",22,1.0506344561145364,644859804
potted plant,407614,1024,681,,"[455, 0, 512, 512]",48,8.475592932741314,2038980991
potted plant,131138,1024,768,,"[42, 12, 512, 512]",27,9.84972019857558,906032039
potted plant,351810,1024,768,,"[0, 95, 512, 512]",40,8.061488674054116,1579638338
potted plant,527427,1024,768,,"[0, 73, 512, 512]",32,3.8404314098044585,1182859276
potted plant,36936,1023,647,,"[102, 135, 512, 512]",31,7.348003341305084,1131072087
potted plant,233033,1024,768,,"[512, 256, 512, 512]",44,3.69262965878422,1827983318
potted plant,448076,1024,768,,"[488, 138, 512, 512]",33,7.666736345881738,1217393872
potted plant,382030,800,600,,"[288, 0, 512, 512]",10,3.517724977734583,29768455
potted plant,265816,1024,649,,"[0, 137, 512, 512]",16,8.043318237953184,335554307
potted plant,40036,1024,683,,"[119, 90, 512, 512]",31,9.88966672205119,1130085198
potted plant,313454,1024,621,,"[98, 50, 512, 512]",48,9.876146943522146,2002619399
potted plant,289393,1024,768,,"[0, 14, 512, 512]",25,8.945763102970082,807025520
potted plant,322163,1024,768,,"[512, 0, 512, 512]",12,9.21529046605526,126659316
potted plant,127092,1024,768,,"[512, 256, 512, 512]",20,7.373862226928552,544610078
potted plant,632,1024,773,,"[86, 36, 512, 512]",19,5.990471895371578,502803994
potted plant,370818,755,1023,,"[0, 131, 512, 512]",11,9.309143872631983,78112099
potted plant,473219,1024,685,,"[512, 0, 512, 512]",50,1.807577018688813,2135232880
potted plant,489611,1024,995,,"[512, 0, 512, 512]",29,4.331183906260067,1006074700
potted plant,361103,1024,683,,"[489, 94, 512, 512]",32,6.453450491583366,1171239504
potted plant,128148,1023,685,,"[511, 14, 512, 512]",43,5.29956907226817,1754370252
potted plant,486040,600,800,,"[88, 0, 512, 512]",30,8.135720924475056,1084998680
potted plant,529568,650,867,,"[0, 322, 512, 512]",46,2.755777541311419,1933072943
potted plant,386210,765,1024,,"[33, 472, 512, 512]",25,1.5602814767499709,825039645
potted plant,136355,1024,683,,"[512, 0, 512, 512]",27,2.138665665159264,914582800
potted plant,69795,1024,768,,"[215, 149, 512, 512]",11,9.665034264254464,86984129
potted plant,367095,1024,683,,"[512, 28, 512, 512]",30,2.194970835064874,1058021795
potted plant,226984,1024,683,,"[281, 0, 512, 512]",29,3.0348849462685425,1014848104
potted plant,140987,680,1024,,"[168, 0, 512, 512]",39,4.393507338605968,1521018998
potted plant,405691,1024,683,,"[410, 0, 512, 512]",28,6.610794772067163,946897390
potted plant,214720,768,1024,,"[93, 0, 512, 512]",23,8.038865176023725,693415842
potted plant,205514,1024,681,,"[0, 80, 512, 512]",17,1.7078400439235306,411317620
potted plant,319696,1024,683,,"[512, 0, 512, 512]",40,9.381137078287315,1594737559
potted plant,169169,1024,768,,"[14, 256, 512, 512]",20,7.865125519139077,548344684
potted plant,14038,1024,683,,"[512, 0, 512, 512]",10,3.888677059518759,27700026
potted plant,396526,950,642,,"[143, 0, 512, 512]",46,2.7039881748540786,1901078373
potted plant,470773,1024,768,,"[253, 0, 512, 512]",33,6.363575990083298,1245682962
potted plant,293625,1024,768,,"[512, 0, 512, 512]",12,6.352203040853406,143465762
refrigerator,30213,1024,719,,"[512, 115, 512, 512]",31,8.832242835730762,1145441010
refrigerator,565776,1024,673,,"[512, 16, 512, 512]",25,3.5813548817879983,821827540
refrigerator,189475,1024,768,,"[512, 0, 512, 512]",26,6.428333350464056,847200043
refrigerator,397354,1024,768,,"[512, 154, 512, 512]",24,7.997806746281609,757855135
refrigerator,213547,768,1024,,"[0, 307, 512, 512]",35,7.444671666432088,1340589947
refrigerator,407614,1024,681,,"[462, 169, 512, 512]",47,9.238421084414568,1938609420
refrigerator,186980,731,1023,,"[0, 149, 512, 512]",44,8.743542842645962,1786372013
refrigerator,156278,1024,680,,"[0, 168, 512, 512]",48,9.264138661438862,2014448640
refrigerator,144003,800,600,,"[0, 88, 512, 512]",19,1.2392896102083748,500051954
refrigerator,437898,1024,683,,"[243, 144, 512, 512]",13,4.935232001165579,168571695
refrigerator,488075,1024,768,,"[146, 94, 512, 512]",17,5.364498942795593,388528798
refrigerator,349837,1023,682,,"[0, 126, 512, 512]",42,1.5863877763309675,1701289843
refrigerator,117908,1023,654,,"[0, 0, 512, 512]",22,1.0506344561145364,644859804
refrigerator,226984,1024,683,,"[512, 141, 512, 512]",48,8.475592932741314,2038980991
refrigerator,459954,800,600,,"[253, 74, 512, 512]",27,9.84972019857558,906032039
refrigerator,453302,1024,768,,"[0, 256, 512, 512]",40,8.061488674054116,1579638338
refrigerator,66231,1024,683,,"[512, 171, 512, 512]",32,3.8404314098044585,1182859276
refrigerator,14007,1023,681,,"[453, 169, 512, 512]",31,7.348003341305084,1131072087
refrigerator,14038,1024,683,,"[0, 171, 512, 512]",44,3.69262965878422,1827983318
refrigerator,382696,1024,768,,"[0, 94, 512, 512]",33,7.666736345881738,1217393872
refrigerator,368900,1024,768,,"[356, 12, 512, 512]",10,3.517724977734583,29768455
refrigerator,462629,1023,682,,"[192, 142, 512, 512]",16,8.043318237953184,335554307
refrigerator,248111,1024,683,,"[512, 171, 512, 512]",31,9.88966672205119,1130085198
refrigerator,56127,928,1024,,"[410, 196, 512, 512]",48,9.876146943522146,2002619399
refrigerator,280930,1000,664,,"[488, 152, 512, 512]",25,8.945763102970082,807025520
refrigerator,536947,1024,768,,"[305, 130, 512, 512]",12,9.21529046605526,126659316
refrigerator,480122,1024,1024,,"[212, 266, 512, 512]",20,7.373862226928552,544610078
refrigerator,527750,683,1024,,"[171, 214, 512, 512]",19,5.990471895371578,502803994
refrigerator,135561,1024,768,,"[266, 256, 512, 512]",11,9.309143872631983,78112099
refrigerator,150417,1024,768,,"[378, 0, 512, 512]",50,1.807577018688813,2135232880
refrigerator,441247,1024,678,,"[401, 57, 512, 512]",29,4.331183906260067,1006074700
refrigerator,571313,768,1024,,"[167, 146, 512, 512]",32,6.453450491583366,1171239504
refrigerator,78266,1023,685,,"[0, 0, 512, 512]",43,5.29956907226817,1754370252
refrigerator,506310,1024,680,,"[260, 107, 512, 512]",30,8.135720924475056,1084998680
refrigerator,415194,1024,768,,"[0, 79, 512, 512]",46,2.755777541311419,1933072943
refrigerator,74209,1024,768,,"[0, 30, 512, 512]",25,1.5602814767499709,825039645
refrigerator,36844,1024,768,,"[512, 256, 512, 512]",27,2.138665665159264,914582800
refrigerator,438774,1024,680,,"[307, 0, 512, 512]",11,9.665034264254464,86984129
remote,546325,768,1024,,"[12, 512, 512, 512]",31,8.832242835730762,1145441010
remote,185890,814,1023,,"[20, 54, 512, 512]",25,3.5813548817879983,821827540
remote,463918,1024,736,,"[134, 122, 512, 512]",26,6.428333350464056,847200043
remote,564280,1024,680,,"[358, 168, 512, 512]",24,7.997806746281609,757855135
remote,469067,1024,768,,"[512, 256, 512, 512]",35,7.444671666432088,1340589947
remote,322163,1024,768,,"[512, 256, 512, 512]",47,9.238421084414568,1938609420
remote,319100,1023,682,,"[291, 170, 512, 512]",44,8.743542842645962,1786372013
remote,476810,1024,768,,"[367, 198, 512, 512]",48,9.264138661438862,2014448640
remote,489611,1024,995,,"[410, 463, 512, 512]",19,1.2392896102083748,500051954
remote,59044,1024,683,,"[20, 171, 512, 512]",13,4.935232001165579,168571695
remote,190637,685,1024,,"[173, 245, 512, 512]",17,5.364498942795593,388528798
remote,318138,768,1024,,"[0, 512, 512, 512]",42,1.5863877763309675,1701289843
remote,430286,1024,757,,"[77, 0, 512, 512]",22,1.0506344561145364,644859804
remote,571598,1024,768,,"[512, 256, 512, 512]",48,8.475592932741314,2038980991
remote,532690,845,1024,,"[0, 512, 512, 512]",27,9.84972019857558,906032039
remote,96493,682,1024,,"[15, 331, 512, 512]",40,8.061488674054116,1579638338
remote,293625,1024,768,,"[512, 256, 512, 512]",32,3.8404314098044585,1182859276
remote,400161,1024,768,,"[0, 0, 512, 512]",31,7.348003341305084,1131072087
remote,489764,1023,861,,"[0, 349, 512, 512]",44,3.69262965878422,1827983318
remote,348481,1024,768,,"[0, 256, 512, 512]",33,7.666736345881738,1217393872
remote,414034,1024,768,,"[409, 0, 512, 512]",10,3.517724977734583,29768455
remote,520531,1024,768,,"[48, 256, 512, 512]",16,8.043318237953184,335554307
remote,39769,1024,768,,"[307, 0, 512, 512]",31,9.88966672205119,1130085198
remote,383838,1024,940,,"[256, 428, 512, 512]",48,9.876146943522146,2002619399
remote,445792,1024,768,,"[285, 0, 512, 512]",25,8.945763102970082,807025520
remote,383842,1024,695,,"[512, 183, 512, 512]",12,9.21529046605526,126659316
remote,325483,1024,768,,"[60, 67, 512, 512]",20,7.373862226928552,544610078
remote,271728,1024,683,,"[39, 171, 512, 512]",19,5.990471895371578,502803994
remote,498032,1023,743,,"[395, 0, 512, 512]",11,9.309143872631983,78112099
remote,457078,1024,768,,"[0, 256, 512, 512]",50,1.807577018688813,2135232880
remote,231831,769,1023,,"[0, 78, 512, 512]",29,4.331183906260067,1006074700
remote,570782,1024,683,,"[0, 171, 512, 512]",32,6.453450491583366,1171239504
remote,201646,1024,683,,"[0, 171, 512, 512]",43,5.29956907226817,1754370252
remote,396729,1024,680,,"[307, 168, 512, 512]",30,8.135720924475056,1084998680
remote,578489,1024,768,,"[344, 91, 512, 512]",46,2.755777541311419,1933072943
remote,379842,1024,576,,"[490, 0, 512, 512]",25,1.5602814767499709,825039645
remote,338901,1024,768,,"[0, 256, 512, 512]",27,2.138665665159264,914582800
remote,147415,1024,768,,"[0, 256, 512, 512]",11,9.665034264254464,86984129
remote,468954,1024,683,,"[414, 171, 512, 512]",30,2.194970835064874,1058021795
remote,225757,1024,753,,"[12, 210, 512, 512]",29,3.0348849462685425,1014848104
remote,21503,1024,768,,"[332, 0, 512, 512]",39,4.393507338605968,1521018998
sandwich,243204,768,1024,,"[0, 512, 512, 512]",31,8.832242835730762,1145441010
sandwich,256518,1023,681,,"[362, 0, 512, 512]",25,3.5813548817879983,821827540
sandwich,311303,1024,683,,"[49, 76, 512, 512]",26,6.428333350464056,847200043
sandwich,322574,1024,768,,"[512, 148, 512, 512]",24,7.997806746281609,757855135
sandwich,250901,1023,682,,"[163, 130, 512, 512]",35,7.444671666432088,1340589947
sandwich,465430,1024,820,,"[17, 146, 512, 512]",47,9.238421084414568,1938609420
sandwich,173091,612,612,,"[0, 9, 512, 512]",44,8.743542842645962,1786372013
sandwich,344100,1000,667,,"[443, 125, 512, 512]",48,9.264138661438862,2014448640
sandwich,30785,870,653,,"[0, 110, 512, 512]",19,1.2392896102083748,500051954
sandwich,334417,1024,677,,"[239, 117, 512, 512]",13,4.935232001165579,168571695
sandwich,64084,1024,698,,"[420, 186, 512, 512]",17,5.364498942795593,388528798
sandwich,422998,1023,682,,"[353, 170, 512, 512]",42,1.5863877763309675,1701289843
sandwich,191580,765,1024,,"[158, 348, 512, 512]",22,1.0506344561145364,644859804
sandwich,118367,1024,683,,"[226, 21, 512, 512]",48,8.475592932741314,2038980991
sandwich,170595,612,612,,"[100, 60, 512, 512]",27,9.84972019857558,906032039
sandwich,369771,1024,768,,"[0, 0, 512, 512]",40,8.061488674054116,1579638338
sandwich,210032,1023,642,,"[109, 84, 512, 512]",32,3.8404314098044585,1182859276
sandwich,18575,1024,768,,"[0, 237, 512, 512]",31,7.348003341305084,1131072087
sandwich,167572,1024,680,,"[397, 168, 512, 512]",44,3.69262965878422,1827983318
sandwich,463527,1024,768,,"[233, 154, 512, 512]",33,7.666736345881738,1217393872
sandwich,533206,1024,683,,"[169, 123, 512, 512]",10,3.517724977734583,29768455
sandwich,488166,577,1023,,"[0, 511, 512, 512]",16,8.043318237953184,335554307
sandwich,157418,768,1024,,"[256, 183, 512, 512]",31,9.88966672205119,1130085198
sandwich,329456,1024,683,,"[511, 171, 512, 512]",48,9.876146943522146,2002619399
sandwich,558854,1024,768,,"[284, 0, 512, 512]",25,8.945763102970082,807025520
sandwich,213255,768,1024,,"[256, 417, 512, 512]",12,9.21529046605526,126659316
sandwich,303893,1024,683,,"[410, 71, 512, 512]",20,7.373862226928552,544610078
sandwich,38678,768,1024,,"[0, 364, 512, 512]",19,5.990471895371578,502803994
sandwich,25386,683,1024,,"[171, 281, 512, 512]",11,9.309143872631983,78112099
